delivery_id,delivery_time,distance,cost,courier_type,traffic_level,success,city,timestamp
1704,60.0,19.48786164076906,50.0,Motorcycle,High,1,Shiraz,2025-08-15 03:00:00
1705,44.32764254007066,19.614952360703334,19.396944728183367,Economic,Low,1,Tabriz,2025-08-10 05:00:00
1706,35.86365048995895,6.097244388617577,29.788330816058387,Economic,Low,1,Tehran,2025-08-14 01:00:00
1707,36.72573701202731,1.7785862227479186,47.91075007258214,Motorcycle,Low,1,Isfahan,2025-08-14 13:00:00
1708,60.0,14.396202399902203,50.0,Motorcycle,High,0,Shiraz,2025-08-10 21:00:00
1709,,9.56874355031853,19.336029178086743,Economic,Medium,1,Mashhad,2025-08-13 04:00:00
1710,31.597342847137995,2.9143040352319494,29.930786777463823,Economic,Medium,1,Tehran,2025-08-16 08:00:00
1711,41.07080669286972,14.442933560582814,12.96819148621729,Motorcycle,Low,1,Mashhad,2025-08-15 17:00:00
1712,28.79618836046402,1.5923232731265031,45.335247480418566,Van,Low,1,Mashhad,2025-08-11 15:00:00
1713,12.0,17.5337371193526,50.0,Van,Medium,0,Mashhad,2025-08-15 21:00:00
1714,57.711325157256326,3.6343980531527706,50.0,Van,High,1,Tabriz,2025-08-11 20:00:00
1715,24.646718140460774,3.418925696187775,50.0,Van,Low,1,Isfahan,2025-08-12 17:00:00
1716,34.913600612350066,4.337773661403106,25.66307856491141,Motorcycle,Medium,1,Tehran,2025-08-14 01:00:00
1717,33.319803305690144,19.245060811349266,50.0,Van,Low,1,Mashhad,2025-08-14 22:00:00
1718,31.904996797790663,14.170217844823075,46.59735237786015,Van,Low,1,Isfahan,2025-08-13 06:00:00
1719,48.22287362280752,16.226059173809098,6.07385217174301,Economic,Low,1,Tehran,2025-08-14 20:00:00
1720,38.46770444145235,8.555064728922307,50.0,Van,High,1,Tehran,2025-08-13 00:00:00
1721,60.0,7.389941822594156,16.661540453358572,Economic,High,1,Tabriz,2025-08-14 00:00:00
1722,42.7510718296909,5.455196128880229,5.169327593292209,Economic,Medium,1,Mashhad,2025-08-15 23:00:00
1723,56.08215721331254,10.13231253793577,50.0,Motorcycle,High,1,Tehran,2025-08-16 11:00:00
1724,54.2305122601958,11.484745937149201,22.978340436656904,Motorcycle,High,1,Tehran,2025-08-15 03:00:00
1725,,13.003722029402352,40.844684932092434,Motorcycle,Low,0,Mashhad,2025-08-10 18:00:00
1726,49.03178539410038,5.885251575975196,17.969791233014014,Motorcycle,Medium,1,Mashhad,2025-08-13 13:00:00
1727,32.03247521351738,19.02442753715682,12.095323613401463,Economic,Low,1,Tehran,2025-08-11 10:00:00
1728,38.08057798281145,4.225411465935581,48.82710083469924,Motorcycle,Low,1,Isfahan,2025-08-15 00:00:00
1729,43.77473507421743,19.347410320561835,18.721154979098777,Economic,Low,1,Tehran,2025-08-12 02:00:00
1730,58.05820412154147,1.282266327642572,35.268122466436445,Motorcycle,Medium,1,Tehran,2025-08-11 15:00:00
1731,27.765340176281477,10.141388144520066,48.67375076497682,Van,Low,1,Mashhad,2025-08-12 00:00:00
1732,39.760248058227035,7.333988924214693,50.0,Van,High,1,Tehran,2025-08-10 01:00:00
1733,58.12131768518921,9.533344864674765,44.314856120116474,Economic,High,1,Shiraz,2025-08-10 03:00:00
1734,32.36184260598869,11.842627000634991,50.0,Van,Medium,1,Tehran,2025-08-15 08:00:00
1735,56.99912852913075,9.276194002241471,41.70237333249934,Van,High,1,Isfahan,2025-08-13 23:00:00
1736,17.98796209032436,8.882090155730303,38.55026322716126,Economic,Low,1,Tehran,2025-08-15 05:00:00
1737,19.46317580853646,14.921744892852825,21.693920259360354,Van,Low,1,Tehran,2025-08-14 07:00:00
1738,23.186364941049682,14.031649226642829,44.235981138703174,Van,Medium,1,Shiraz,2025-08-14 10:00:00
1739,59.25461387960364,16.83215435868111,50.0,Van,High,0,Mashhad,2025-08-14 05:00:00
1740,47.10613372581925,5.749220643550416,33.14289334461857,Motorcycle,Low,1,Isfahan,2025-08-13 23:00:00
1741,56.463240238519305,12.581041685327207,40.09303706051465,Economic,High,1,Mashhad,2025-08-14 02:00:00
1742,42.46767415214984,12.118700922464223,41.29227917944042,Motorcycle,High,1,Mashhad,2025-08-15 05:00:00
1743,30.700521631131814,8.025018406581086,50.0,Van,Low,0,Shiraz,2025-08-13 06:00:00
1744,41.61878302608191,10.235093296150938,50.0,Van,Low,1,Isfahan,2025-08-16 20:00:00
1745,24.87176238971311,6.961860722808846,17.281477738973155,Motorcycle,Medium,1,Isfahan,2025-08-16 06:00:00
1746,32.38368982734785,3.6950435547227185,18.952122984828524,Van,Low,1,Shiraz,2025-08-10 18:00:00
1747,60.0,5.0622230025919235,21.42366701197144,Economic,Medium,1,Tabriz,2025-08-14 08:00:00
1748,60.0,3.0047592816228206,38.63250252268674,Economic,High,1,Tehran,2025-08-10 09:00:00
1749,60.0,13.978321928612358,14.614662137471738,Economic,High,1,Mashhad,2025-08-11 07:00:00
1750,48.01255311080569,13.553820469073878,8.554532694439906,Van,Medium,1,Tehran,2025-08-14 02:00:00
1751,15.600000000000001,19.061521060017583,17.980230587133534,Economic,Medium,1,Tehran,2025-08-16 00:00:00
1752,60.0,14.863889859297585,46.654723292208466,Economic,High,1,Mashhad,2025-08-11 17:00:00
1753,23.459243168725763,1.9888709363664976,50.0,Van,Low,1,Shiraz,2025-08-12 01:00:00
1754,11.693671031435432,17.80065830465013,23.059644977355077,Motorcycle,Low,1,Mashhad,2025-08-14 15:00:00
1755,,17.39082809596879,16.39910925672938,Motorcycle,High,1,Isfahan,2025-08-12 17:00:00
1756,52.483902541955494,9.423086094681274,34.68965827628996,Van,Medium,1,Tehran,2025-08-13 17:00:00
1757,44.65580317180801,12.13139796003051,10.114219598844926,Economic,Medium,1,Mashhad,2025-08-15 10:00:00
1758,59.29311820804408,19.54548831697786,11.740514350899376,Motorcycle,High,1,Tabriz,2025-08-15 05:00:00
1759,46.122782579886454,11.113782913115159,50.0,Motorcycle,Low,1,Tehran,2025-08-16 18:00:00
1760,51.778973443008574,18.201114739145705,50.0,Motorcycle,Medium,1,Tehran,2025-08-13 22:00:00
1761,46.39964529371393,2.5777363983935424,18.577724672715846,Van,Low,0,Mashhad,2025-08-10 14:00:00
1762,44.9055298928627,4.629985505464974,7.4535151495225875,Motorcycle,Medium,1,Isfahan,2025-08-16 22:00:00
1763,,9.37434392538504,23.805479785895464,Motorcycle,High,1,Mashhad,2025-08-14 02:00:00
1764,16.77641025723398,12.110379358408789,38.661994701395535,Van,Medium,0,Mashhad,2025-08-14 12:00:00
1765,41.309062678050765,16.508329185393205,25.590521013144212,Van,High,0,Isfahan,2025-08-12 15:00:00
1766,25.8810408562057,19.77698018772055,30.630799701042967,Van,Medium,1,Tehran,2025-08-12 14:00:00
1767,,8.388178433008212,16.847019727349515,Motorcycle,High,1,Shiraz,2025-08-15 02:00:00
1768,42.36171281351495,1.9008970866616135,50.0,Motorcycle,High,0,Tehran,2025-08-10 08:00:00
1769,37.47845768141383,16.222258562611174,50.0,Van,Medium,1,Tehran,2025-08-13 20:00:00
1770,46.16930988852608,12.483233662573355,26.858254567395342,Economic,Low,1,Isfahan,2025-08-16 17:00:00
1771,45.654036695586804,4.772314318495832,40.364646423415586,Van,High,1,Shiraz,2025-08-10 07:00:00
1772,46.95051040430753,10.401740675806984,45.90684235914062,Motorcycle,Low,1,Shiraz,2025-08-16 21:00:00
1773,35.66025957398322,15.103894665140762,50.0,Motorcycle,High,1,Isfahan,2025-08-11 13:00:00
1774,38.33528946284691,15.637823954304231,21.142718962436838,Van,Medium,1,Tehran,2025-08-12 18:00:00
1775,35.21745886311045,10.492749827976478,13.231300599910371,Economic,Medium,1,Tehran,2025-08-16 10:00:00
1776,32.75956103119624,6.799076072448323,30.25798645057757,Economic,High,0,Tehran,2025-08-14 20:00:00
1777,28.658770909136575,19.501109058731377,9.106275617701037,Motorcycle,Medium,0,Shiraz,2025-08-11 13:00:00
1778,46.22222596604477,13.603889608173365,19.71214235763206,Economic,Medium,1,Shiraz,2025-08-12 17:00:00
1779,50.128606621913434,8.756512867579676,29.93338263839708,Economic,High,1,Tabriz,2025-08-12 15:00:00
1780,44.99779089245981,6.328801259888396,30.088936100446077,Economic,High,0,Tehran,2025-08-16 10:00:00
1781,15.936825363281661,14.890956677067681,29.836329357766758,Van,Low,1,Mashhad,2025-08-16 04:00:00
1782,29.168944273713052,5.601485466281586,29.41006127347431,Motorcycle,Low,1,Isfahan,2025-08-11 17:00:00
1783,22.429194389534967,4.262489790500075,50.0,Van,High,1,Isfahan,2025-08-10 03:00:00
1784,48.88072752796483,11.066843890279335,11.41662655448954,Economic,Low,1,Isfahan,2025-08-11 05:00:00
1785,36.98927703521404,6.509760460238695,34.46741112773016,Motorcycle,Medium,1,Shiraz,2025-08-10 23:00:00
1786,18.509382006420832,12.949197753548686,11.472204541086851,Van,Medium,1,Tehran,2025-08-16 20:00:00
1787,32.289491075401635,3.240834822610436,8.78761202183103,Motorcycle,Medium,1,Tehran,2025-08-14 02:00:00
1788,33.71765391614125,13.44388098677911,50.0,Van,High,1,Tehran,2025-08-14 05:00:00
1789,39.830094125030165,6.382634031956342,10.6944894262335,Motorcycle,Medium,1,Tehran,2025-08-16 06:00:00
1790,52.08540535227773,1.004615754255742,9.909249040694156,Van,Medium,1,Tehran,2025-08-10 20:00:00
1791,14.622757894605323,3.411785095809351,11.19191470686168,Economic,Low,1,Tehran,2025-08-15 12:00:00
1792,46.72539118721126,18.73869217886679,50.0,Van,High,1,Tehran,2025-08-12 00:00:00
1793,55.37741048645052,17.4797381431918,35.18432923521788,Economic,High,1,Isfahan,2025-08-14 12:00:00
1794,,5.4385716086885,21.16730307954315,Van,Medium,1,Shiraz,2025-08-11 18:00:00
1795,60.0,15.789066186364334,33.66880768739314,Economic,High,1,Shiraz,2025-08-14 13:00:00
1796,29.224398687395354,12.56286027030551,11.626062711529483,Economic,Low,1,Tehran,2025-08-12 16:00:00
1797,26.809460643333818,19.44718951754752,50.0,Van,Low,1,Tehran,2025-08-13 05:00:00
1798,33.05961214794767,8.098507531147124,46.60560747871568,Van,High,1,Tehran,2025-08-15 08:00:00
1799,48.91208566318318,13.947751637826254,34.42097792001275,Motorcycle,Medium,1,Tabriz,2025-08-15 16:00:00
1800,45.31967473007913,2.207178726054453,50.0,Van,High,1,Mashhad,2025-08-17 00:00:00
1801,49.01190685753008,8.528699589511714,50.0,Motorcycle,Low,1,Tehran,2025-08-14 01:00:00
1802,35.27207023422455,19.31253556257543,7.789018653936996,Van,Medium,1,Shiraz,2025-08-16 06:00:00
1803,34.37389849634306,11.24063661455229,50.0,Motorcycle,High,1,Tehran,2025-08-13 06:00:00
1804,,6.469710563362047,6.393668626291595,Economic,Low,1,Shiraz,2025-08-14 09:00:00
1805,17.952904856160828,3.2851482994435304,50.0,Van,High,1,Tehran,2025-08-10 22:00:00
1806,27.609349111392948,14.367038463449077,18.67235627081702,Economic,High,1,Tehran,2025-08-11 03:00:00
1807,39.2055198121378,13.25226482516481,33.28735105276079,Van,Medium,1,Mashhad,2025-08-16 18:00:00
1808,35.08725023229934,8.104835558471718,9.123719232907753,Motorcycle,Low,1,Shiraz,2025-08-16 02:00:00
1809,21.282139469518,19.06788568545085,18.094093424641677,Van,High,0,Shiraz,2025-08-13 16:00:00
1810,58.425574711141735,1.421853446769156,45.243990522383264,Motorcycle,High,1,Mashhad,2025-08-11 12:00:00
1811,30.203267379798724,6.77075318100469,50.0,Motorcycle,Medium,1,Tehran,2025-08-12 20:00:00
1812,47.20189517978324,18.500320239692048,50.0,Van,High,1,Mashhad,2025-08-12 05:00:00
1813,,7.097773328069367,29.7706005589652,Economic,Low,1,Tabriz,2025-08-14 05:00:00
1814,58.452589737982976,5.792803843248238,50.0,Van,High,1,Isfahan,2025-08-13 06:00:00
1815,42.61092189266902,11.1501877886937,13.461313883905902,Economic,Medium,1,Shiraz,2025-08-10 01:00:00
1816,25.30569329501655,16.65223324849022,7.035333391409671,Motorcycle,Medium,1,Mashhad,2025-08-11 19:00:00
1817,12.0,2.95978845668886,7.6264102145438795,Van,Medium,1,Mashhad,2025-08-15 05:00:00
1818,34.212700211363696,18.917393483268988,37.40259191927551,Van,High,1,Mashhad,2025-08-10 00:00:00
1819,43.50636827428797,16.106384742442117,12.692712215171781,Economic,Medium,1,Isfahan,2025-08-11 00:00:00
1820,20.12820472848816,4.443754855479487,11.70644644082003,Van,Low,1,Shiraz,2025-08-10 17:00:00
1821,,14.52815126276509,13.078773162215004,Motorcycle,Low,1,Mashhad,2025-08-14 10:00:00
1822,46.15277824438152,8.314215730113585,19.084410759703772,Van,High,0,Mashhad,2025-08-15 14:00:00
1823,,8.643598883450055,50.0,Motorcycle,High,1,Tehran,2025-08-14 10:00:00
1824,23.499974191765403,15.882511756338461,12.443227066228863,Motorcycle,Low,1,Tehran,2025-08-16 23:00:00
1825,41.19251073556746,19.29291135163391,23.355344703556455,Economic,Low,1,Tabriz,2025-08-13 01:00:00
1826,44.74522844440232,3.4064615840966845,27.886995822441722,Economic,Low,1,Tehran,2025-08-14 14:00:00
1827,19.09600922557154,8.99197450069757,29.45702559688852,Motorcycle,Low,1,Shiraz,2025-08-11 19:00:00
1828,57.34212093670151,10.137890553601768,7.566031631775568,Economic,Low,1,Isfahan,2025-08-11 21:00:00
1829,37.7183542803046,8.149924522144953,15.476741023019844,Economic,Low,1,Shiraz,2025-08-13 23:00:00
1830,30.188496229448475,7.9005933506082755,7.307164960841897,Motorcycle,Low,1,Tabriz,2025-08-11 23:00:00
1831,44.49857307907868,1.9931046836703343,34.207719201501334,Van,Medium,1,Isfahan,2025-08-11 10:00:00
1832,32.332161312635016,14.025233790689843,20.23042786083246,Van,Low,1,Shiraz,2025-08-12 02:00:00
1833,51.390776240872185,9.288073925280862,26.640648318061444,Economic,Low,1,Tehran,2025-08-15 04:00:00
1834,42.732614147623714,4.701082250234609,28.941102178567622,Economic,Low,1,Isfahan,2025-08-11 22:00:00
1835,35.81343938039343,16.5046365437393,34.73447245105415,Motorcycle,High,1,Shiraz,2025-08-15 08:00:00
1836,,16.24865421488093,32.39365977871691,Motorcycle,High,1,Tehran,2025-08-11 04:00:00
1837,22.275285512152056,10.241440933688983,22.43000393855116,Motorcycle,Medium,1,Isfahan,2025-08-14 19:00:00
1838,46.62839558664785,6.67056256180745,50.0,Motorcycle,High,0,Shiraz,2025-08-16 01:00:00
1839,35.60124011226647,13.123761790132596,22.30734439190573,Van,Medium,1,Shiraz,2025-08-12 06:00:00
1840,41.87824714091191,6.474890579770658,50.0,Motorcycle,High,1,Tehran,2025-08-11 23:00:00
1841,43.07193732841604,5.484150676150529,46.904045535966425,Motorcycle,High,1,Isfahan,2025-08-12 03:00:00
1842,21.803943612796036,14.879778426500206,25.20038434550531,Economic,High,1,Tehran,2025-08-10 15:00:00
1843,36.76912638388558,1.7661795546980632,22.054232358184525,Motorcycle,High,1,Isfahan,2025-08-11 22:00:00
1844,48.24838045780139,2.8006009496572855,20.939493497655107,Economic,Medium,1,Mashhad,2025-08-12 01:00:00
1845,31.598563919974005,1.1289753064482058,9.194626665171432,Motorcycle,Low,1,Mashhad,2025-08-12 18:00:00
1846,23.6678983088885,3.9059205430330968,7.0668514503090485,Motorcycle,Medium,1,Mashhad,2025-08-14 08:00:00
1847,55.454201931241116,2.31081016549873,8.819486698294915,Economic,Low,0,Tehran,2025-08-14 16:00:00
1848,32.00737727678249,19.920244987818453,26.57462230328435,Van,High,1,Tehran,2025-08-16 16:00:00
1849,59.541858007901055,6.4873894291277026,50.0,Van,High,1,Tehran,2025-08-16 15:00:00
1850,44.5535267043319,3.8360922407156983,34.568918901800394,Economic,Low,1,Isfahan,2025-08-11 03:00:00
1851,30.59904497203056,5.578928901922441,12.483123951988732,Economic,Low,0,Shiraz,2025-08-16 18:00:00
1852,47.75310892609512,18.78638585926256,50.0,Van,Low,1,Tehran,2025-08-11 18:00:00
1853,35.22408178074864,10.883044237463517,50.0,Economic,High,1,Tehran,2025-08-10 20:00:00
1854,60.0,7.93154382984928,38.52056577442739,Economic,Medium,1,Mashhad,2025-08-13 03:00:00
1855,52.007570134558726,17.59443770027517,34.15225844834766,Economic,Low,1,Isfahan,2025-08-10 21:00:00
1856,36.33832473840434,8.504815140431617,18.807471615589737,Economic,Medium,1,Tehran,2025-08-14 00:00:00
1857,60.0,7.36516282919622,8.73393945084465,Economic,High,1,Tehran,2025-08-11 07:00:00
1858,27.499534854010474,4.9383679284449755,50.0,Van,Low,1,Tehran,2025-08-12 22:00:00
1859,51.30362061676577,8.17813965427882,26.523785179914462,Economic,Medium,1,Tehran,2025-08-10 16:00:00
1860,48.904827581568306,7.017002764321594,50.0,Van,High,1,Tehran,2025-08-13 15:00:00
1861,42.98536887794178,13.86877522666468,50.0,Motorcycle,High,1,Tehran,2025-08-10 07:00:00
1862,45.72969927791738,6.502071388743815,41.800618192809964,Van,Medium,1,Isfahan,2025-08-16 05:00:00
1863,45.521864646626554,11.966795182028667,20.53418139679029,Motorcycle,Medium,1,Isfahan,2025-08-12 12:00:00
1864,18.77202040142729,2.2519511356074813,26.46384249966339,Van,High,1,Tehran,2025-08-15 02:00:00
1865,43.043402428781526,4.634493977233773,7.823988175172524,Van,Low,1,Isfahan,2025-08-15 04:00:00
1866,26.081406233304353,8.740700160615626,26.79371151551958,Economic,High,1,Mashhad,2025-08-11 01:00:00
1867,48.390554452099884,18.802035824265214,44.997510002425216,Van,Medium,1,Tabriz,2025-08-10 02:00:00
1868,60.0,8.167787728598213,50.0,Van,High,1,Tehran,2025-08-10 15:00:00
1869,24.817436407202425,13.617408302796848,22.164770844140822,Economic,Low,0,Isfahan,2025-08-12 20:00:00
1870,38.83778568068123,5.846657226006565,50.0,Motorcycle,High,1,Isfahan,2025-08-10 01:00:00
1871,18.94295331514064,3.413637943491403,50.0,Van,Low,1,Tehran,2025-08-16 05:00:00
1872,43.44723192749573,2.1121954015209523,34.252104575958995,Economic,Medium,1,Tabriz,2025-08-10 10:00:00
1873,26.919657158142588,6.802856472312276,11.67357806634862,Motorcycle,Low,1,Mashhad,2025-08-11 00:00:00
1874,37.796605322693395,3.9955595091412515,50.0,Van,Low,1,Isfahan,2025-08-12 06:00:00
1875,60.0,4.306198512306359,50.0,Van,High,1,Tehran,2025-08-15 13:00:00
1876,43.95683810789956,15.45442685935205,20.889802658546046,Van,Low,1,Tehran,2025-08-10 01:00:00
1877,24.37831973421698,1.30092334795261,13.539360116570489,Motorcycle,Low,0,Mashhad,2025-08-14 00:00:00
1878,41.86167189383208,11.598392388973254,50.0,Motorcycle,High,1,Tehran,2025-08-16 10:00:00
1879,,8.20976623127583,9.67453683040017,Van,Low,1,Mashhad,2025-08-15 13:00:00
1880,32.911949002557165,10.624449998262397,50.0,Van,High,1,Tehran,2025-08-12 20:00:00
1881,47.578219597169486,11.693774507077455,19.10638804703457,Motorcycle,Medium,1,Isfahan,2025-08-15 04:00:00
1882,60.0,6.9539861946882855,27.942787839943414,Economic,Low,0,Mashhad,2025-08-15 01:00:00
1883,17.65651128120078,6.60706834350142,47.0616546846651,Motorcycle,Low,0,Tehran,2025-08-13 14:00:00
1884,46.94694694651856,14.934635137363209,20.368334851243805,Economic,High,1,Isfahan,2025-08-16 10:00:00
1885,,17.554262774301986,23.242170172346565,Economic,High,1,Mashhad,2025-08-14 13:00:00
1886,42.64209506465489,4.65905101671203,43.28394426625601,Economic,Low,1,Tehran,2025-08-13 14:00:00
1887,32.85594720117531,2.85475645016783,50.0,Van,High,1,Tehran,2025-08-13 22:00:00
1888,51.36091566696134,18.05812032144849,50.0,Van,High,1,Tehran,2025-08-13 15:00:00
1889,32.84008848807809,7.648013809300575,21.77498393780454,Economic,Low,1,Tehran,2025-08-13 08:00:00
1890,58.21818071787356,11.47503042259347,14.912092012113778,Economic,High,1,Tabriz,2025-08-12 13:00:00
1891,60.0,7.831319745880066,22.592501704694712,Economic,High,1,Mashhad,2025-08-13 20:00:00
1892,45.09633404716407,3.390244390574975,49.13585991919191,Motorcycle,High,1,Tehran,2025-08-14 06:00:00
1893,30.763369313681174,12.197301254006833,16.375207559071466,Van,Medium,1,Tehran,2025-08-14 00:00:00
1894,56.3626088234463,10.977676183622963,18.1326918988965,Economic,High,1,Tehran,2025-08-16 12:00:00
1895,37.851281530330645,4.856877624632747,5.678892416617254,Economic,Low,1,Mashhad,2025-08-10 14:00:00
1896,39.449834551768085,9.58551184839328,32.281455657285015,Motorcycle,High,1,Tehran,2025-08-13 19:00:00
1897,41.11805905999346,16.142002576297273,50.0,Van,High,1,Mashhad,2025-08-13 12:00:00
1898,60.0,12.218095959049936,5.376682056601228,Economic,Medium,1,Tehran,2025-08-11 01:00:00
1899,53.41379171911858,2.8414292142729023,50.0,Van,High,1,Shiraz,2025-08-10 00:00:00
1900,,11.412408447353567,41.32683663074409,Economic,Medium,1,Tehran,2025-08-14 20:00:00
1901,55.45431606766103,14.35202768650215,18.794104521603842,Motorcycle,High,1,Mashhad,2025-08-14 06:00:00
1902,,16.061364709834276,43.45628139929299,Motorcycle,High,1,Isfahan,2025-08-11 11:00:00
1903,50.07749565103969,12.953233994051068,50.0,Van,Medium,1,Mashhad,2025-08-10 06:00:00
1904,33.69642192198094,3.900505126274891,48.302512706860846,Motorcycle,Low,1,Shiraz,2025-08-16 10:00:00
1905,28.92697855995771,14.493292065213053,23.357720529467173,Van,Low,1,Isfahan,2025-08-11 07:00:00
1906,44.82032003553361,13.86949507554881,7.611917915634473,Economic,Low,1,Mashhad,2025-08-15 15:00:00
